,dateHourMinute,adMatchedQuery,city,screenResolution,browser,operatingSystem,mobileDeviceInfo,adSlot,adMatchType,impressions,adClicks,adCost,pageviews,timeOnPage,ctr,screenResolutionDist,adMatchedQueryLenDist,hasFarmaOnQuery
133,2019-01-18 10:09:00,gift card na farmácia pague menos,Olinda,360x720,Chrome,Android,Motorola moto e5,Google search: Top,Phrase match,1.0,1.0,0.28,4.0,27.0,1.0,x-small,short,True
134,2019-01-18 11:13:00,farmacia medical,Olinda,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Phrase match,1.0,1.0,0.28,1.0,288.2,1.0,x-small,very short,True
135,2019-01-18 11:13:00,preço do duloxetina,Paulista,360x640,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Broad match,1.0,1.0,0.28,4.0,16.0,1.0,x-small,short,False
136,2019-01-18 11:38:00,hidroxicloroquina 400mg preço pague menos,Recife,360x640,Chrome,Android,Motorola XT1710-02 Z2 Play,Google search: Top,Phrase match,1.0,1.0,0.28,4.0,37.0,1.0,x-small,medium,False
137,2019-01-18 12:03:00,topiramato de 50 menor preço,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,1.0,0.28,3.0,12.0,1.0,x-small,short,False
138,2019-01-18 12:15:00,farmacia pague menos,Olinda,320x569,Chrome,Android,Samsung SM-G570M J5 Prime,Google search: Top,Exact match,,1.0,0.28,3.0,45.0,,x-small,short,True
139,2019-01-18 12:24:00,onde vende em paulista pe a pomada calêndula concreta,Paulista,360x640,Chrome,Android,Lenovo K10a40 Vibe C2,Google search: Top,Phrase match,1.0,1.0,0.28,6.0,47.0,1.0,x-small,long,False
140,2019-01-18 12:26:00,n acetilcisteína xarope medley pague menos jardim atlantico olinda,Recife,360x640,Chrome,Android,Samsung SM-J701MT,Google search: Top,Phrase match,1.0,1.0,0.28,3.0,12.0,1.0,x-small,very long,False
141,2019-01-18 13:02:00,omepramix,Recife,360x640,Chrome,Android,Motorola Moto G (4) Moto G4,Google search: Other,Broad match,1.0,1.0,0.28,7.0,98.0,1.0,x-small,very short,False
142,2019-01-18 15:22:00,coques medicamento na farmacia pague menos,Recife,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Broad match,1.0,1.0,0.29,4.0,118.0,1.0,x-small,medium,True
143,2019-01-18 15:22:00,remédio terapitinia,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S) Plus,Google search: Other,Broad match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,short,False
144,2019-01-18 15:38:00,caixas dos remedios de marca sem grifo,Olinda,360x640,Chrome,Android,Samsung SM-J500M Galaxy J5,Google search: Top,Phrase match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,medium,False
145,2019-01-18 15:49:00,onde encontrar somatropina,Recife,360x640,Chrome,Android,Motorola Moto G (5) Plus,Google search: Top,Broad match,1.0,1.0,0.29,3.0,68.0,1.0,x-small,short,False
146,2019-01-18 15:51:00,somatropina preco,Recife,360x640,Chrome,Android,Motorola Moto G (5) Plus,Search partners: Top,Broad match,1.0,1.0,0.16,1.0,288.2,1.0,x-small,very short,False
147,2019-01-18 16:06:00,farmacia independente,Olinda,375x812,Safari,iOS,Apple iPhone,Google search: Top,Exact match,,1.0,0.29,4.0,33.0,,x-small,short,True
148,2019-01-18 16:10:00,farmacia drogasil,Recife,360x640,Chrome,Android,Samsung SM-J710MN Galaxy J7 (2016),Google search: Top,Exact match,,1.0,0.29,3.0,936.0,,x-small,very short,True
149,2019-01-18 16:19:00,primavit 1000mg bula,Paulista,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Other,Broad match,1.0,1.0,0.28,6.0,88.0,1.0,x-small,short,False
150,2019-01-18 16:45:00,qual farmácia eu compro com cartão vai bem,Olinda,360x640,Chrome,Android,Samsung SM-G570M J5 Prime,Google search: Top,Broad match,1.0,1.0,0.27,1.0,288.2,1.0,x-small,medium,True
151,2019-01-18 16:50:00,farmacia em olinda que faz entrega,Recife,375x667,Safari,iOS,Apple iPhone,Google search: Top,Broad match,,1.0,0.29,2.0,23.0,,x-small,medium,True
152,2019-01-18 17:01:00,un número de teléfono de farmacia,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,short,True
153,2019-01-18 17:51:00,medicamento que não estão sendo mais utilizados,Recife,360x640,Chrome,Android,Samsung SM-J730G Galaxy J7 Pro,Google search: Top,Broad match,1.0,1.0,0.29,3.0,12.0,1.0,x-small,medium,False
154,2019-01-18 18:15:00,farmacia pague menos,Olinda,360x640,Chrome,Android,Samsung SM-J701MT,Google search: Top,Exact match,,1.0,0.29,4.0,19.0,,x-small,short,True
155,2019-01-18 18:48:00,farmacia verde em ouro preto olinda,Olinda,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Phrase match,1.0,1.0,0.29,3.0,15.0,1.0,x-small,medium,True
156,2019-01-18 18:55:00,farmácia do beira mar número de farmácia do beira mar,Recife,360x640,Chrome,Android,Alcatel 5051J Pop 4,Google search: Top,Broad match,,1.0,0.29,3.0,24.0,,x-small,long,True
157,2019-01-18 19:11:00,farmacia que faz entrega em olinda pe,Recife,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,1.0,1.0,0.11,4.0,214.0,1.0,x-small,medium,True
158,2019-01-18 20:15:00,farmacia do trabalhador,Recife,414x736,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,0.29,2.0,15.0,1.0,x-small,short,True
159,2019-01-18 20:54:00,amorolfina pomada,Recife,360x640,Chrome,Android,Samsung SM-J700M Galaxy J7 2015,Google search: Top,Broad match,1.0,1.0,0.3,5.0,170.0,1.0,x-small,very short,False
160,2019-01-18 21:01:00,comprimidos para fígado chofitol onde eu posso encontrar,Recife,360x640,Chrome,Android,Samsung SM-G3812B Galaxy Win Pro,Google search: Top,Broad match,1.0,,0.6,4.0,162.0,,x-small,long,False
161,2019-01-18 21:10:00,farmacia,Olinda,360x640,Chrome,Android,LG K350 K8,Google search: Top,Exact match,,1.0,0.22,3.0,21.0,,x-small,very short,True
162,2019-01-18 21:28:00,andolba spray menor preço,Olinda,320x570,Chrome,Android,LG X230 K7 2017,Google search: Top,Broad match,1.0,1.0,0.3,3.0,27.0,1.0,x-small,short,False
163,2019-01-18 21:43:00,farmacia de olinda pe,Recife,360x640,Chrome,Android,Motorola Moto C Plus,Google search: Top,Phrase match,1.0,,,3.0,43.0,,x-small,short,True
164,2019-01-18 21:44:00,farmacia delivery olinda,Recife,320x568,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,0.13,1.0,288.2,1.0,x-small,short,True
165,2019-01-18 22:04:00,flibanserin,Paulista,360x640,Chrome,Android,Samsung SM-J710MN Galaxy J7 (2016),Google search: Top,Broad match,1.0,1.0,0.3,1.0,288.2,1.0,x-small,very short,False
166,2019-01-19 07:34:00,drogasil com br preços,Paulista,800x1280,Chrome,Android,Samsung SM-T560 Galaxy Tab E,Google search: Top,Phrase match,1.0,1.0,0.3,1.0,288.2,1.0,medium,short,False
167,2019-01-19 07:47:00,varicell preço,Paulista,360x640,Chrome,Android,Samsung SM-J701MT,Google search: Top,Broad match,1.0,1.0,0.3,3.0,22.0,1.0,x-small,very short,False
168,2019-01-19 08:12:00,sibutramina,Paulista,412x732,Chrome,Android,Samsung SM-G611MT Galaxy J7 Prime 2,Google search: Top,Broad match,1.0,1.0,0.3,4.0,99.0,1.0,x-small,very short,False
169,2019-01-19 08:19:00,onde encontrar em olinda a pomada saf gel,Olinda,360x640,Chrome,Android,Motorola Moto X4,Google search: Top,Broad match,1.0,1.0,0.3,4.0,114.0,1.0,x-small,medium,False
170,2019-01-19 08:25:00,anlodipino preço,Olinda,320x569,Chrome,Android,Motorola Moto G (4) Moto G4,Google search: Top,Broad match,1.0,1.0,0.28,1.0,288.2,1.0,x-small,very short,False
171,2019-01-19 08:27:00,fluir medicação valor,Recife,320x570,Chrome,Android,Lenovo A2016b30 Vibe B,Google search: Top,Broad match,1.0,1.0,0.3,4.0,44.0,1.0,x-small,short,False
172,2019-01-19 08:49:00,farmácia big ben,Olinda,320x534,Chrome,Android,Samsung GT-I8552B Galaxy Grand Quattro,Google search: Top,Broad match,1.0,1.0,0.24,,213.0,1.0,x-small,very short,True
173,2019-01-19 09:05:00,farmacia independente olinda,Recife,424x848,Chrome,Android,Motorola moto g(6) Moto G6,Google search: Top,Phrase match,1.0,1.0,0.3,7.0,47.0,1.0,x-small,short,True
174,2019-01-19 09:38:00,qual o preço de fluoxetina,Paulista,360x640,Chrome,Android,Motorola Moto E (4) Plus,Google search: Top,Broad match,1.0,1.0,0.26,1.0,288.2,1.0,x-small,short,False
175,2019-01-19 09:49:00,nome da injeção trimestral para comprar,Paulista,320x534,Chrome,Android,Samsung SM-J105B J1 mini,Google search: Top,Broad match,1.0,1.0,0.29,2.0,7.0,1.0,x-small,medium,False
176,2019-01-19 09:58:00,telefone farmacia pague menos,Paulista,320x569,Chrome,Android,Samsung SM-J701MT,Google search: Top,Broad match,,,,2.0,121.0,,x-small,short,True
177,2019-01-19 10:00:00,telefone farmacia pague menos,Paulista,320x569,Chrome,Android,Samsung SM-J701MT,Google search: Top,Broad match,,,,4.0,17.0,,x-small,short,True
178,2019-01-19 10:30:00,pague menos olinda,Recife,375x667,Safari,iOS,Apple iPhone,Google search: Top,Broad match,,,0.58,2.0,15.0,1.0,x-small,very short,False
179,2019-01-19 11:09:00,da farmácia extrafarma,Recife,360x640,Chrome,Android,Lenovo A6020136 Vibe K5,Google search: Top,Broad match,1.0,1.0,0.29,8.0,143.0,1.0,x-small,short,True
180,2019-01-19 11:20:00,drogasil avenida governador carlos de lima cavalcante bairro novo olinda pe,Olinda,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Phrase match,1.0,1.0,0.29,4.0,95.0,1.0,x-small,very long,False
181,2019-01-19 11:31:00,preco do zero dor pomada,Recife,360x640,Chrome,Android,Samsung SM-G570M J5 Prime,Google search: Top,Phrase match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,short,False
182,2019-01-19 11:35:00,de farmac,Recife,360x740,Chrome,Android,Samsung SM-G9600 Galaxy S9,Search partners: Other,Phrase match,1.0,1.0,0.23,3.0,46.0,1.0,x-small,very short,True
183,2019-01-19 13:07:00,remedio annita generico,Recife,360x640,Chrome,Android,Asus X013D Zenfone Go 5.5,Google search: Top,Phrase match,1.0,1.0,0.29,10.0,136.0,1.0,x-small,short,False
184,2019-01-19 13:14:00,remedio contra fungos,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S),Search partners: Top,Phrase match,1.0,1.0,0.15,3.0,82.0,1.0,x-small,short,False
185,2019-01-19 13:46:00,roacutan preço,Recife,412x846,Chrome,Android,Samsung SM-J810M Galaxy J8,Google search: Top,Broad match,1.0,1.0,0.29,2.0,9.0,1.0,x-small,very short,False
186,2019-01-19 14:38:00,vermifugo anita,Olinda,360x640,Chrome,Android,Samsung SM-J200BT Galaxy J2 (2015),Google search: Top,Broad match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,very short,False
187,2019-01-19 14:44:00,remédio para deixar de beber,Olinda,360x640,Chrome,Android,Samsung SM-G610M J7 Prime,Google search: Top,Broad match,1.0,1.0,0.28,1.0,288.2,1.0,x-small,short,False
188,2019-01-19 14:50:00,regulador xavier 2 mercado livre,Recife,360x740,Chrome,Android,Samsung SM-A530F Galaxy A8 2018,Google search: Other,Broad match,1.0,1.0,0.29,3.0,22.0,1.0,x-small,short,False
189,2019-01-19 14:51:00,onde encontrar regulador xavier número 1,Recife,360x740,Chrome,Android,Samsung SM-A530F Galaxy A8 2018,Google search: Top,Broad match,1.0,1.0,0.29,3.0,12.0,1.0,x-small,medium,False
190,2019-01-19 14:55:00,espaçador,Paulista,360x720,Chrome,Android,Motorola moto e5,Google search: Other,Broad match,1.0,1.0,0.27,1.0,288.2,1.0,x-small,very short,False
191,2019-01-19 14:57:00,farmacia pague menos,Paulista,360x720,Chrome,Android,Motorola moto g(6) Moto G6,Google search: Top,Exact match,,,,3.0,40.0,,x-small,short,True
192,2019-01-19 15:07:00,pharmaton para que serve,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S) Plus,Google search: Top,Broad match,1.0,1.0,0.29,4.0,38.0,1.0,x-small,short,False
193,2019-01-19 15:10:00,onde encontrar sal amargo,Recife,360x640,Chrome,Android,Motorola XT1033 Moto G,Google search: Top,Broad match,1.0,1.0,0.29,3.0,89.0,1.0,x-small,short,False
194,2019-01-19 16:12:00,aspirina prevent,Recife,360x640,Chrome,Android,Motorola MotoG3,Google search: Top,Broad match,,1.0,0.29,3.0,29.0,,x-small,very short,False
195,2019-01-19 16:28:00,drogasil olinda pe,Olinda,320x640,Chrome,Android,Motorola moto E5 play,Google search: Top,Broad match,1.0,,,3.0,30.0,,x-small,very short,False
196,2019-01-19 16:29:00,taramaster pilulas onde comprar,Recife,360x640,Chrome,Android,Motorola XT1710-02 Z2 Play,Google search: Top,Phrase match,1.0,,0.58,12.0,154.0,,x-small,short,False
197,2019-01-19 17:06:00,protetor de ombro farmácia,Recife,360x640,Chrome,Android,Motorola MotoG3,Google search: Top,Broad match,1.0,1.0,0.29,3.0,12.0,1.0,x-small,short,True
198,2019-01-19 17:08:00,hemovirtus onde comprar,Recife,320x588,Chrome,Android,LG LGM-M700 Q6,Google search: Top,Broad match,1.0,1.0,0.29,6.0,82.0,1.0,x-small,short,False
199,2019-01-19 17:20:00,qual é a injeção mais forte na vagina ou pelo,Paulista,320x570,Chrome,Android,Lenovo A2016b30 Vibe B,Google search: Top,Phrase match,1.0,1.0,0.29,5.0,27.0,1.0,x-small,medium,False
200,2019-01-19 17:21:00,nebacetin valor,Olinda,600x1024,Chrome,Android,Samsung SM-T116BU Galaxy Tab 3V 3G,Google search: Top,Broad match,1.0,1.0,0.29,1.0,288.2,1.0,small,very short,False
201,2019-01-19 17:47:00,farmácia independente,Paulista,360x640,Chrome,Android,Motorola MotoG3,Google search: Top,Phrase match,1.0,1.0,0.29,5.0,30.0,1.0,x-small,short,True
202,2019-01-19 18:17:00,farmácias e drogarias em olinda pe,Recife,360x640,Chrome,Android,Asus X00LD Zenfone 4 Selfie ZD553KL,Search partners: Other,Phrase match,,1.0,0.11,1.0,288.2,,x-small,medium,True
203,2019-01-19 18:19:00,preços de remedio,Recife,360x640,Chrome,Android,Motorola Moto G (5) Plus,Search partners: Top,Broad match,1.0,1.0,0.11,1.0,288.2,1.0,x-small,very short,False
204,2019-01-19 18:20:00,qual é o remédio bom para coluna,Paulista,360x640,Samsung Internet,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Phrase match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,short,False
205,2019-01-19 18:21:00,ultrafarma telefone 0800,Recife,360x640,Chrome,Android,Asus X00LD Zenfone 4 Selfie ZD553KL,Google search: Top,Broad match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,short,True
206,2019-01-19 18:42:00,farmácia em pau amarelo,Recife,320x569,Samsung Internet,Android,Samsung SM-G610M J7 Prime,Google search: Top,Broad match,1.0,1.0,0.29,3.0,12.0,1.0,x-small,short,True
207,2019-01-19 18:46:00,representante apraz,Recife,360x640,Chrome,Android,Asus A007,Google search: Top,Broad match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,short,False
208,2019-01-19 19:35:00,cetoconazol comprimido preço,Recife,360x640,Chrome,Android,Lenovo K33b36 Vibe K6,Google search: Top,Broad match,1.0,1.0,0.29,3.0,24.0,1.0,x-small,short,False
209,2019-01-19 19:42:00,farmácia pague menos 24 horas,Olinda,360x640,Chrome,Android,Motorola MotoG3,Google search: Top,Phrase match,1.0,1.0,0.29,5.0,147.0,1.0,x-small,short,True
210,2019-01-19 20:01:00,qual o valor de diprobeta nas farmácia,Olinda,320x534,Chrome,Android,Samsung SM-J105B J1 mini,Google search: Top,Phrase match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,medium,True
211,2019-01-19 20:59:00,contato da farmácia pague menos,Paulista,360x640,Chrome,Android,Samsung SM-A300M Galaxy A3,Google search: Top,Phrase match,1.0,,0.58,1.0,14.0,,x-small,short,True
212,2019-01-19 21:00:00,contato da farmácia pague menos,Paulista,360x640,Chrome,Android,Samsung SM-A300M Galaxy A3,Google search: Top,Phrase match,1.0,,0.58,4.0,78.0,,x-small,short,True
213,2019-01-19 21:00:00,farmacia delivery olinda,Recife,360x640,Chrome,Android,LG LG-K220 X Power,Google search: Top,Phrase match,1.0,1.0,,4.0,62.0,1.0,x-small,short,True
214,2019-01-19 21:03:00,serum vitamina c pura pague menos,Paulista,360x640,Chrome,Android,Samsung SM-J500H Galaxy J5,Google search: Top,Phrase match,1.0,1.0,0.24,3.0,51.0,1.0,x-small,short,False
215,2019-01-19 21:12:00,farmacia pague menos,Olinda,360x640,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Exact match,,1.0,0.26,11.0,321.0,,x-small,short,True
216,2019-01-19 21:42:00,valor do anticoncepcional selene,Recife,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Broad match,1.0,1.0,0.26,1.0,288.2,1.0,x-small,short,False
217,2019-01-19 22:07:00,farmacia pague menos,Olinda,360x640,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Exact match,,1.0,0.26,1.0,288.2,,x-small,short,True
218,2019-01-19 22:20:00,disque farmácia 24 rio doce,Recife,360x640,Chrome,Android,Lenovo A6020136 Vibe K5,Google search: Top,Broad match,1.0,1.0,0.2,2.0,10.0,1.0,x-small,short,True
219,2019-01-19 23:11:00,pague menos farmacia,Paulista,360x640,Chrome,Android,Lenovo K10a40 Vibe C2,Google search: Top,Exact match,1.0,1.0,0.14,6.0,48.0,1.0,x-small,short,True
220,2019-01-19 23:26:00,farmacia 24hs olinda,Recife,360x640,Chrome,Android,Samsung SM-G530BT Galaxy Grand Prime Duos TV,Google search: Top,Broad match,1.0,1.0,,4.0,348.0,1.0,x-small,short,True
221,2019-01-19 23:36:00,remedio bom para gengivite,Recife,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Search partners: Top,Broad match,1.0,1.0,0.12,1.0,288.2,1.0,x-small,short,False
222,2019-01-19 23:43:00,remédio para eliminar varizes,Recife,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Search partners: Top,Broad match,1.0,1.0,0.13,9.0,168.0,1.0,x-small,short,False
223,2019-01-20 08:46:00,pague menos olinda,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,,0.56,1.0,288.2,,x-small,very short,False
224,2019-01-20 09:12:00,farmacia em rio doce entrega a domicilio,Olinda,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,1.0,0.28,3.0,31.0,1.0,x-small,medium,True
225,2019-01-20 10:47:00,verutex b preço pacheco,Paulista,360x640,Chrome,Android,Motorola XT1710-02 Z2 Play,Google search: Top,Broad match,1.0,1.0,0.28,3.0,11.0,1.0,x-small,short,False
226,2019-01-20 10:57:00,coques remedio valor,Olinda,360x640,Chrome,Android,Motorola Moto G (4) Moto G4,Google search: Top,Broad match,1.0,1.0,0.28,2.0,10.0,1.0,x-small,short,False
227,2019-01-20 11:00:00,farmacia online olinda,Recife,360x640,Chrome,Android,Sony G3226 Xperia XA1,Google search: Top,Broad match,1.0,1.0,0.15,3.0,63.0,1.0,x-small,short,True
228,2019-01-20 11:38:00,farmacua hiper,Recife,480x800,Android Browser,Android,Samsung GT-I8552B Galaxy Grand Quattro,Google search: Top,Broad match,1.0,1.0,0.28,2.0,12.0,1.0,x-small,very short,True
229,2019-01-20 11:51:00,pague menos olinda,Recife,360x740,Samsung Internet,Android,Samsung SM-G950F Galaxy S8,Google search: Top,Broad match,,,0.56,6.0,88.0,1.0,x-small,very short,False
230,2019-01-20 13:12:00,shopping patteo olinda farmacias,Recife,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Phrase match,1.0,1.0,0.28,2.0,10.0,1.0,x-small,short,True
231,2019-01-20 13:19:00,forteviron preço,Olinda,360x640,Chrome,Android,Samsung SM-J710MN Galaxy J7 (2016),Google search: Top,Broad match,1.0,1.0,0.28,5.0,109.0,1.0,x-small,very short,False
232,2019-01-20 13:26:00,farmacias em olinda que faça entrega,Paulista,360x640,Chrome,Android,LG F670S K10,Google search: Top,Broad match,1.0,1.0,0.28,2.0,9.0,1.0,x-small,medium,True
233,2019-01-20 14:01:00,farmacia 24 hrs olinda,Olinda,360x720,Chrome,Android,Motorola Moto e5 plus,Google search: Top,Broad match,1.0,1.0,0.2,2.0,9.0,1.0,x-small,short,True
234,2019-01-20 14:06:00,farmacia do trabalhador,Recife,320x534,Chrome,Android,Samsung GT-S7392L Galaxy Trend,Google search: Top,Broad match,1.0,1.0,0.28,6.0,201.0,1.0,x-small,short,True
235,2019-01-20 14:07:00,agulhas novofine 4mm preço,Recife,360x640,Chrome,Android,Lenovo Moto G (5S),Google search: Top,Broad match,1.0,1.0,0.28,1.0,288.2,1.0,x-small,short,False
236,2019-01-20 14:21:00,dermotrat capsulas,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Other,Phrase match,1.0,1.0,0.28,6.0,156.0,1.0,x-small,very short,False
237,2019-01-20 14:25:00,farmácia,Paulista,360x640,Chrome,Android,Samsung SM-J700M Galaxy J7 2015,Google search: Top,Broad match,1.0,1.0,0.28,1.0,288.2,1.0,x-small,very short,True
238,2019-01-20 14:57:00,farmácia drogasil em olinda,Recife,360x640,Chrome,Android,LG LM-X210 Aristo 2,Google search: Top,Phrase match,1.0,1.0,0.28,1.0,288.2,1.0,x-small,short,True
239,2019-01-20 15:18:00,quanto custa flibanserin,Olinda,320x569,Chrome,Android,Samsung SM-G570M J5 Prime,Google search: Top,Broad match,1.0,1.0,0.28,1.0,288.2,1.0,x-small,short,False
240,2019-01-20 15:55:00,farmacia em peixinhos,Recife,360x640,Chrome,Android,LG F670S K10,Google search: Top,Phrase match,1.0,1.0,0.28,3.0,104.0,1.0,x-small,short,True
241,2019-01-20 16:11:00,farmácia de plantão,Olinda,360x640,Chrome,Android,Motorola XT1069 Moto G (2nd Gen),Google search: Top,Phrase match,1.0,1.0,0.28,6.0,253.0,1.0,x-small,short,True
